time,I,Q
0.002548 ,6.10E-05,-6.10E-05
0.002552 ,9.16E-05,-3.05E-05
0.002556 ,-3.05E-05,-3.05E-05
0.002560 ,9.16E-05,-1.53E-04
0.002564 ,9.16E-05,6.10E-05
0.002568 ,-3.05E-05,1.53E-04
0.002572 ,-3.05E-05,1.53E-04
0.002576 ,3.05E-05,9.16E-05
0.002580 ,-3.05E-05,-9.16E-05
0.002584 ,-3.05E-05,-2.14E-04
0.002588 ,-9.16E-05,-2.14E-04
0.002592 ,-1.83E-04,0.00E+00
0.002596 ,-6.10E-05,1.83E-04
0.002600 ,1.53E-04,-6.10E-05
0.002604 ,1.22E-04,0.00E+00
0.002608 ,3.05E-05,0.00E+00
0.002612 ,-2.44E-04,9.16E-05
0.002616 ,-1.22E-04,1.83E-04
0.002620 ,1.22E-04,1.83E-04
0.002624 ,1.22E-04,6.10E-05
0.002628 ,2.14E-04,-1.22E-04
0.002632 ,1.22E-04,-1.53E-04
0.002636 ,2.44E-04,-6.10E-05
0.002640 ,1.53E-04,0.00E+00
0.002644 ,-1.22E-04,-1.22E-04
0.002648 ,-1.83E-04,6.10E-05
0.002652 ,-9.16E-05,1.22E-04
0.002656 ,-3.05E-05,2.14E-04
0.002660 ,-3.05E-05,9.16E-05
0.002664 ,-9.16E-05,3.05E-05
0.002668 ,6.10E-05,0.00E+00
0.002672 ,6.10E-05,-6.10E-05
0.002676 ,3.05E-05,-1.83E-04
0.002680 ,0.00E+00,9.16E-05
0.002684 ,-6.10E-05,1.53E-04
0.002688 ,0.00E+00,9.16E-05
0.002692 ,0.00E+00,9.16E-05
0.002696 ,-9.16E-05,0.00E+00
0.002700 ,-1.83E-04,-6.10E-05
0.002704 ,-1.22E-04,-2.14E-04
0.002708 ,0.00E+00,-1.22E-04
0.002712 ,0.00E+00,3.05E-05
0.002716 ,0.00E+00,1.53E-04
0.002720 ,0.00E+00,3.05E-05
0.002724 ,3.05E-05,-3.05E-05
0.002728 ,-1.53E-04,-3.05E-05
0.002732 ,-1.22E-04,0.00E+00
0.002736 ,-9.16E-05,9.16E-05
0.002740 ,6.10E-05,1.53E-04
0.002744 ,0.00E+00,9.16E-05
0.002748 ,-6.10E-05,0.00E+00
0.002752 ,-1.53E-04,-6.10E-05
0.002756 ,-2.75E-04,-3.05E-05
0.002760 ,-9.16E-05,3.05E-05
0.002764 ,9.16E-05,1.53E-04
0.002768 ,1.83E-04,1.53E-04
0.002772 ,0.00E+00,3.05E-04
0.002776 ,-3.05E-05,6.10E-05
0.002780 ,-9.16E-05,-6.10E-05
0.002784 ,0.00E+00,-3.05E-05
0.002788 ,0.00E+00,6.10E-05
0.002792 ,-3.05E-05,6.10E-05
0.002796 ,3.05E-05,-6.10E-05
0.002800 ,1.22E-04,1.22E-04
0.002804 ,-3.05E-05,-6.10E-05
0.002808 ,6.10E-05,-2.14E-04
0.002812 ,0.00E+00,-6.10E-05
0.002816 ,-1.83E-04,-1.83E-04
0.002820 ,6.10E-05,0.00E+00
0.002824 ,6.10E-05,1.83E-04
0.002828 ,0.00E+00,1.53E-04
0.002832 ,9.16E-05,-6.10E-05
0.002836 ,6.10E-05,-3.36E-04
0.002840 ,1.22E-04,-1.53E-04
0.002844 ,1.83E-04,0.00E+00
0.002848 ,6.10E-05,0.00E+00
0.002852 ,6.10E-05,3.05E-05
0.002856 ,0.00E+00,1.22E-04
0.002860 ,-9.16E-05,2.44E-04
0.002864 ,-3.05E-05,2.44E-04
0.002868 ,-6.10E-05,3.05E-05
0.002872 ,-1.22E-04,9.16E-05
0.002876 ,-6.10E-05,0.00E+00
0.002880 ,3.05E-05,-3.05E-05
0.002884 ,-3.05E-05,-1.53E-04
0.002888 ,6.10E-05,0.00E+00
0.002892 ,-3.05E-05,1.53E-04
0.002896 ,-1.22E-04,2.44E-04
0.002900 ,-1.83E-04,9.16E-05
0.002904 ,-6.10E-05,-1.53E-04
0.002908 ,0.00E+00,-9.16E-05
0.002912 ,9.16E-05,-1.53E-04
0.002916 ,0.00E+00,-1.22E-04
0.002920 ,1.22E-04,-3.05E-05
0.002924 ,2.75E-04,-3.05E-05
0.002928 ,2.14E-04,3.05E-05
0.002932 ,1.53E-04,9.16E-05
0.002936 ,0.00E+00,9.16E-05
0.002940 ,3.05E-04,-2.14E-04
0.002944 ,2.53E-03,-7.23E-03
0.002948 ,-1.13E-02,-2.01E-02
0.002952 ,-1.66E-02,4.82E-03
0.002956 ,3.57E-03,-4.27E-04
0.002960 ,-3.88E-03,2.72E-03
0.002964 ,4.30E-03,-3.48E-03
0.002968 ,-3.27E-03,2.93E-03
0.002972 ,2.78E-03,-4.06E-03
0.002976 ,-3.27E-03,4.21E-03
0.002980 ,2.23E-03,-4.33E-03
0.002984 ,-2.44E-03,4.12E-03
0.002988 ,1.22E-03,-4.67E-03
0.002992 ,-1.59E-03,4.46E-03
0.002996 ,6.10E-04,-5.13E-03
0.003000 ,3.05E-05,5.28E-03
0.003004 ,2.44E-04,-4.39E-03
0.003008 ,6.44E-03,8.21E-03
0.003012 ,1.90E-02,-1.34E-02
0.003016 ,-1.22E-03,-1.29E-02
0.003020 ,-2.59E-03,-8.85E-04
0.003024 ,-9.16E-05,3.36E-04
0.003028 ,1.53E-04,6.10E-05
0.003032 ,-6.10E-05,9.16E-05
0.003036 ,-3.05E-05,0.00E+00
0.003040 ,2.44E-04,9.16E-05
0.003044 ,2.44E-04,9.16E-05
0.003048 ,1.83E-04,1.22E-04
0.003052 ,-6.10E-05,6.10E-05
0.003056 ,-6.10E-05,3.05E-05
0.003060 ,-9.16E-05,9.16E-05
0.003064 ,-1.53E-04,1.53E-04
0.003068 ,-5.49E-04,1.22E-04
0.003072 ,-6.47E-03,4.15E-03
0.003076 ,-2.93E-03,2.24E-02
0.003080 ,1.58E-02,5.22E-03
0.003084 ,-3.05E-03,-2.87E-03
0.003088 ,4.88E-03,-4.88E-04
0.003092 ,-5.01E-03,4.27E-04
0.003096 ,4.91E-03,-1.16E-03
0.003100 ,-4.46E-03,7.02E-04
0.003104 ,4.58E-03,-1.56E-03
0.003108 ,-4.91E-03,2.14E-03
0.003112 ,3.91E-03,-2.08E-03
0.003116 ,-4.58E-03,3.23E-03
0.003120 ,3.57E-03,-2.99E-03
0.003124 ,-3.85E-03,3.48E-03
0.003128 ,3.27E-03,-3.30E-03
0.003132 ,-3.14E-03,3.97E-03
0.003136 ,2.44E-04,-1.08E-02
0.003140 ,-2.35E-02,-3.11E-03
0.003144 ,-7.54E-03,1.01E-02
0.003148 ,1.37E-03,2.11E-03
0.003152 ,4.27E-04,-2.44E-04
0.003156 ,3.05E-05,-1.22E-04
0.003160 ,0.00E+00,-1.22E-04
0.003164 ,-6.10E-05,-1.83E-04
0.003168 ,0.00E+00,-6.10E-05
0.003172 ,1.53E-04,6.10E-05
0.003176 ,3.05E-04,6.10E-05
0.003180 ,1.53E-04,1.83E-04
0.003184 ,-9.16E-05,2.14E-04
0.003188 ,-6.10E-05,-9.16E-05
0.003192 ,-1.22E-04,-1.22E-04
0.003196 ,4.88E-04,1.22E-04
0.003200 ,7.75E-03,-1.22E-04
0.003204 ,1.47E-02,-1.76E-02
0.003208 ,-1.02E-02,-1.36E-02
0.003212 ,1.50E-03,3.97E-03
0.003216 ,-4.39E-03,-2.47E-03
0.003220 ,4.03E-03,2.35E-03
0.003224 ,-4.12E-03,-1.95E-03
0.003228 ,4.97E-03,2.14E-03
0.003232 ,-4.82E-03,-9.46E-04
0.003236 ,4.55E-03,9.16E-04
0.003240 ,-4.82E-03,-6.71E-04
0.003244 ,5.07E-03,1.22E-04
0.003248 ,-5.16E-03,1.83E-04
0.003252 ,4.27E-03,-7.02E-04
0.003256 ,-5.31E-03,1.50E-03
0.003260 ,4.24E-03,-7.02E-04
0.003264 ,-6.56E-03,9.00E-03
0.003268 ,1.80E-02,1.61E-02
0.003272 ,1.23E-02,-3.85E-03
0.003276 ,-3.05E-05,-2.44E-03
0.003280 ,-3.66E-04,9.16E-05
0.003284 ,2.14E-04,1.53E-04
0.003288 ,2.75E-04,-1.22E-04
0.003292 ,1.83E-04,-3.05E-05
0.003296 ,-2.75E-04,-3.05E-05
0.003300 ,-2.14E-04,3.05E-05
0.003304 ,1.22E-04,9.16E-05
0.003308 ,1.22E-04,9.16E-05
0.003312 ,1.53E-04,0.00E+00
0.003316 ,9.16E-05,9.16E-05
0.003320 ,6.10E-05,2.75E-04
0.003324 ,-1.53E-04,-2.14E-04
0.003328 ,-5.98E-03,-4.55E-03
0.003332 ,-2.25E-02,4.91E-03
0.003336 ,-5.49E-04,1.75E-02
0.003340 ,9.16E-04,-3.66E-03
0.003344 ,1.80E-03,4.09E-03
0.003348 ,-2.44E-03,-4.39E-03
0.003352 ,2.23E-03,4.76E-03
0.003356 ,-2.50E-03,-3.81E-03
0.003360 ,2.90E-03,3.72E-03
0.003364 ,-3.51E-03,-3.69E-03
0.003368 ,3.69E-03,3.23E-03
0.003372 ,-3.97E-03,-3.08E-03
0.003376 ,3.91E-03,2.44E-03
0.003380 ,-4.88E-03,-2.23E-03
0.003384 ,4.39E-03,1.89E-03
0.003388 ,-4.39E-03,-1.74E-03
0.003392 ,1.03E-02,-3.88E-03
0.003396 ,-5.71E-03,-2.30E-02
0.003400 ,-1.25E-02,-3.36E-03
0.003404 ,-1.77E-03,2.08E-03
0.003408 ,3.36E-04,1.83E-04
0.003412 ,-3.05E-05,0.00E+00
0.003416 ,-9.16E-05,1.53E-04
0.003420 ,0.00E+00,2.14E-04
0.003424 ,9.16E-05,1.53E-04
0.003428 ,-9.16E-05,2.14E-04
0.003432 ,3.05E-05,2.44E-04
0.003436 ,0.00E+00,2.44E-04
0.003440 ,6.10E-05,1.53E-04
0.003444 ,1.22E-04,2.44E-04
0.003448 ,0.00E+00,2.75E-04
0.003452 ,-3.05E-04,5.19E-04
0.003456 ,2.38E-03,7.14E-03
0.003460 ,2.10E-02,7.81E-03
0.003464 ,8.97E-03,-1.43E-02
0.003468 ,-2.84E-03,3.11E-03
0.003472 ,1.10E-03,-4.30E-03
0.003476 ,-1.19E-03,4.64E-03
0.003480 ,5.19E-04,-5.52E-03
0.003484 ,-3.66E-04,4.91E-03
0.003488 ,-2.14E-04,-4.67E-03
0.003492 ,7.32E-04,4.91E-03
0.003496 ,-1.19E-03,-5.16E-03
0.003500 ,1.53E-03,4.67E-03
0.003504 ,-2.20E-03,-4.33E-03
0.003508 ,2.01E-03,4.64E-03
0.003512 ,-2.44E-03,-4.00E-03
0.003516 ,2.56E-03,4.06E-03
0.003520 ,-1.02E-02,-3.11E-03
0.003524 ,-8.82E-03,2.21E-02
0.003528 ,7.97E-03,1.03E-02
0.003532 ,2.62E-03,-5.19E-04
0.003536 ,-6.10E-05,-2.14E-04
0.003540 ,-6.10E-05,-6.10E-05
0.003544 ,-1.22E-04,-2.44E-04
0.003548 ,1.22E-04,0.00E+00
0.003552 ,1.83E-04,9.16E-05
0.003556 ,9.16E-05,3.05E-05
0.003560 ,-6.10E-05,6.10E-05
0.003564 ,-1.53E-04,0.00E+00
0.003568 ,1.53E-04,0.00E+00
0.003572 ,9.16E-05,1.83E-04
0.003576 ,0.00E+00,9.16E-05
0.003580 ,3.36E-04,-2.14E-04
0.003584 ,2.26E-03,-7.48E-03
0.003588 ,-1.24E-02,-1.95E-02
0.003592 ,-1.57E-02,5.43E-03
0.003596 ,3.91E-03,-6.41E-04
0.003600 ,-4.12E-03,2.93E-03
0.003604 ,3.17E-03,-3.66E-03
0.003608 ,-3.42E-03,3.39E-03
0.003612 ,2.17E-03,-4.73E-03
0.003616 ,-2.59E-03,3.66E-03
0.003620 ,2.41E-03,-4.52E-03
0.003624 ,-1.62E-03,4.76E-03
0.003628 ,1.22E-03,-4.24E-03
0.003632 ,-8.85E-04,5.10E-03
0.003636 ,2.75E-04,-5.16E-03
0.003640 ,-3.66E-04,4.91E-03
0.003644 ,-1.22E-04,-4.85E-03
0.003648 ,7.32E-03,7.90E-03
0.003652 ,1.94E-02,-1.40E-02
0.003656 ,-1.25E-03,-1.27E-02
0.003660 ,-2.50E-03,-6.10E-04
0.003664 ,3.05E-05,2.75E-04
0.003668 ,6.10E-05,-9.16E-05
0.003672 ,0.00E+00,-3.05E-05
0.003676 ,0.00E+00,-6.10E-05
0.003680 ,-1.22E-04,0.00E+00
0.003684 ,-1.83E-04,-6.10E-05
0.003688 ,-6.10E-05,-2.14E-04
0.003692 ,9.16E-05,-3.05E-05
0.003696 ,1.53E-04,-6.10E-05
0.003700 ,2.14E-04,-3.05E-05
0.003704 ,1.53E-04,9.16E-05
0.003708 ,-4.58E-04,2.14E-04
0.003712 ,-6.32E-03,4.55E-03
0.003716 ,-1.62E-03,2.29E-02
0.003720 ,1.64E-02,5.52E-03
0.003724 ,-3.45E-03,-1.71E-03
0.003728 ,4.97E-03,-2.75E-04
0.003732 ,-4.97E-03,4.58E-04
0.003736 ,4.64E-03,-8.85E-04
0.003740 ,-5.01E-03,1.59E-03
0.003744 ,4.30E-03,-1.28E-03
0.003748 ,-4.36E-03,2.84E-03
0.003752 ,4.39E-03,-2.38E-03
0.003756 ,-3.85E-03,2.75E-03
0.003760 ,3.97E-03,-3.33E-03
0.003764 ,-3.72E-03,3.30E-03
0.003768 ,2.99E-03,-3.94E-03
0.003772 ,-3.42E-03,3.39E-03
0.003776 ,3.05E-05,-1.08E-02
0.003780 ,-2.34E-02,-1.65E-03
0.003784 ,-7.02E-03,1.07E-02
0.003788 ,1.50E-03,2.04E-03
0.003792 ,2.44E-04,-9.16E-05
0.003796 ,-3.05E-05,1.22E-04
0.003800 ,-3.05E-05,0.00E+00
0.003804 ,-9.16E-05,-1.83E-04
0.003808 ,-1.53E-04,-3.05E-05
0.003812 ,-2.75E-04,1.53E-04
0.003816 ,-1.83E-04,9.16E-05
0.003820 ,9.16E-05,3.05E-05
0.003824 ,9.16E-05,0.00E+00
0.003828 ,-3.05E-05,-9.16E-05
0.003832 ,1.22E-04,9.16E-05
0.003836 ,6.41E-04,4.58E-04
0.003840 ,7.72E-03,-7.32E-04
0.003844 ,1.27E-02,-1.91E-02
0.003848 ,-1.15E-02,-1.28E-02
0.003852 ,2.14E-03,3.69E-03
0.003856 ,-4.49E-03,-1.92E-03
0.003860 ,4.46E-03,2.23E-03
0.003864 ,-4.70E-03,-1.53E-03
0.003868 ,4.79E-03,1.04E-03
0.003872 ,-4.49E-03,-1.19E-03
0.003876 ,5.22E-03,2.14E-04
0.003880 ,-5.01E-03,-4.27E-04
0.003884 ,5.31E-03,-8.55E-04
0.003888 ,-4.49E-03,1.22E-04
0.003892 ,5.46E-03,-1.95E-03
0.003896 ,-4.52E-03,9.77E-04
0.003900 ,4.03E-03,-1.53E-03
0.003904 ,-6.01E-03,9.25E-03
0.003908 ,1.92E-02,1.36E-02
0.003912 ,1.16E-02,-5.49E-03
0.003916 ,-1.83E-04,-2.56E-03
0.003920 ,-4.58E-04,-6.10E-05
0.003924 ,-3.05E-05,6.10E-05
0.003928 ,-1.22E-04,6.10E-05
0.003932 ,-6.10E-05,1.53E-04
0.003936 ,-1.53E-04,2.14E-04
0.003940 ,-9.16E-05,-6.10E-05
0.003944 ,6.10E-05,-1.22E-04
0.003948 ,6.10E-05,-1.53E-04
0.003952 ,1.83E-04,-1.53E-04
0.003956 ,2.75E-04,0.00E+00
0.003960 ,1.53E-04,-1.22E-04
0.003964 ,-1.53E-04,-5.80E-04
0.003968 ,-6.32E-03,-4.30E-03
0.003972 ,-2.17E-02,5.98E-03
0.003976 ,1.31E-03,1.70E-02
0.003980 ,1.40E-03,-4.18E-03
0.003984 ,2.17E-03,4.21E-03
0.003988 ,-2.47E-03,-4.36E-03
0.003992 ,2.29E-03,3.97E-03
0.003996 ,-2.81E-03,-4.18E-03
0.004000 ,3.08E-03,3.75E-03
0.004004 ,-3.81E-03,-3.78E-03
0.004008 ,3.39E-03,2.84E-03
0.004012 ,-4.27E-03,-3.11E-03
0.004016 ,3.88E-03,2.47E-03
0.004020 ,-4.58E-03,-1.89E-03
0.004024 ,4.82E-03,1.34E-03
0.004028 ,-3.78E-03,-1.43E-03
0.004032 ,1.04E-02,-4.52E-03
0.004036 ,-7.42E-03,-2.24E-02
0.004040 ,-1.26E-02,-2.32E-03
0.004044 ,-1.46E-03,2.20E-03
0.004048 ,6.10E-05,1.83E-04
0.004052 ,-9.16E-05,-1.83E-04
0.004056 ,3.05E-05,-9.16E-05
0.004060 ,2.44E-04,3.05E-05
0.004064 ,1.53E-04,6.10E-05
0.004068 ,-6.10E-05,6.10E-05
0.004072 ,-1.22E-04,1.83E-04
0.004076 ,-1.22E-04,6.10E-05
0.004080 ,-3.05E-05,-9.16E-05
0.004084 ,-9.16E-05,-6.10E-05
0.004088 ,0.00E+00,-1.53E-04
0.004092 ,9.16E-05,4.27E-04
0.004096 ,2.78E-03,7.14E-03
0.004100 ,2.16E-02,7.66E-03
0.004104 ,9.22E-03,-1.39E-02
0.004108 ,-3.14E-03,3.17E-03
0.004112 ,3.66E-04,-4.70E-03
0.004116 ,-8.55E-04,4.52E-03
0.004120 ,3.05E-04,-4.97E-03
0.004124 ,7.02E-04,5.19E-03
0.004128 ,-2.14E-04,-4.18E-03
0.004132 ,1.04E-03,5.65E-03
0.004136 ,-1.59E-03,-4.43E-03
0.004140 ,2.17E-03,4.49E-03
0.004144 ,-1.83E-03,-4.18E-03
0.004148 ,2.66E-03,4.43E-03
0.004152 ,-2.75E-03,-3.36E-03
0.004156 ,2.59E-03,4.27E-03
0.004160 ,-1.15E-02,-2.11E-03
0.004164 ,-7.32E-03,2.26E-02
0.004168 ,8.73E-03,9.31E-03
0.004172 ,2.47E-03,-1.01E-03
0.004176 ,-1.83E-04,-2.75E-04
0.004180 ,-9.16E-05,9.16E-05
0.004184 ,-3.05E-05,-6.10E-05
0.004188 ,-1.22E-04,0.00E+00
0.004192 ,3.05E-05,-6.10E-05
0.004196 ,6.10E-05,3.05E-05
0.004200 ,-6.10E-05,1.53E-04
0.004204 ,1.22E-04,6.10E-05
0.004208 ,2.14E-04,-1.22E-04
0.004212 ,6.10E-05,0.00E+00
0.004216 ,1.22E-04,1.22E-04
0.004220 ,3.05E-04,-1.83E-04
0.004224 ,1.83E-03,-7.29E-03
0.004228 ,-1.34E-02,-1.81E-02
0.004232 ,-1.53E-02,6.93E-03
0.004236 ,4.27E-03,-6.10E-04
0.004240 ,-3.33E-03,3.27E-03
0.004244 ,3.36E-03,-3.54E-03
0.004248 ,-3.02E-03,4.06E-03
0.004252 ,3.11E-03,-4.15E-03
0.004256 ,-2.08E-03,4.24E-03
0.004260 ,1.89E-03,-4.03E-03
0.004264 ,-2.08E-03,5.04E-03
0.004268 ,1.01E-03,-4.64E-03
0.004272 ,-4.27E-04,4.97E-03
0.004276 ,3.97E-04,-5.10E-03
0.004280 ,9.16E-05,4.79E-03
0.004284 ,-4.88E-04,-4.03E-03
0.004288 ,6.65E-03,9.25E-03
0.004292 ,1.88E-02,-1.37E-02
0.004296 ,-1.71E-03,-1.27E-02
0.004300 ,-2.32E-03,-7.93E-04
0.004304 ,6.10E-05,3.05E-04
0.004308 ,3.05E-04,6.10E-05
0.004312 ,2.44E-04,1.22E-04
0.004316 ,0.00E+00,3.05E-05
0.004320 ,-1.22E-04,3.05E-05
0.004324 ,-1.83E-04,9.16E-05
0.004328 ,-2.14E-04,9.16E-05
0.004332 ,-1.83E-04,1.53E-04
0.004336 ,-1.22E-04,6.10E-05
0.004340 ,-1.53E-04,3.05E-05
0.004344 ,-3.05E-05,1.22E-04
0.004348 ,-3.66E-04,6.10E-05
0.004352 ,-5.58E-03,5.10E-03
0.004356 ,1.01E-03,2.32E-02
0.004360 ,1.69E-02,3.69E-03
0.004364 ,-3.69E-03,-1.98E-03
0.004368 ,4.64E-03,-1.16E-03
0.004372 ,-4.97E-03,8.24E-04
0.004376 ,4.61E-03,-1.71E-03
0.004380 ,-4.70E-03,1.74E-03
0.004384 ,4.61E-03,-1.86E-03
0.004388 ,-4.12E-03,2.81E-03
0.004392 ,3.85E-03,-2.72E-03
0.004396 ,-3.51E-03,2.99E-03
0.004400 ,3.60E-03,-3.97E-03
0.004404 ,-2.93E-03,3.94E-03
0.004408 ,2.53E-03,-3.94E-03
0.004412 ,-2.50E-03,4.12E-03
0.004416 ,-1.40E-03,-1.09E-02
0.004420 ,-2.40E-02,5.49E-04
0.004424 ,-6.20E-03,1.11E-02
0.004428 ,1.53E-03,1.89E-03
0.004432 ,9.16E-05,-3.05E-04
0.004436 ,-1.53E-04,-1.22E-04
0.004440 ,-3.05E-05,-3.05E-05
0.004444 ,3.05E-05,-3.05E-05
0.004448 ,-6.10E-05,9.16E-05
0.004452 ,1.53E-04,-3.05E-05
0.004456 ,9.16E-05,1.53E-04
0.004460 ,6.10E-05,9.16E-05
0.004464 ,6.10E-05,-3.05E-05
0.004468 ,1.83E-04,-1.22E-04
0.004472 ,6.10E-05,-2.44E-04
0.004476 ,4.58E-04,1.22E-04
0.004480 ,7.72E-03,-6.71E-04
0.004484 ,1.29E-02,-1.88E-02
0.004488 ,-1.12E-02,-1.28E-02
0.004492 ,2.23E-03,3.51E-03
0.004496 ,-4.33E-03,-1.77E-03
0.004500 ,4.09E-03,1.83E-03
0.004504 ,-5.13E-03,-1.37E-03
0.004508 ,4.15E-03,1.65E-03
0.004512 ,-5.37E-03,-6.10E-04
0.004516 ,4.88E-03,6.10E-05
0.004520 ,-4.88E-03,-9.16E-05
0.004524 ,5.19E-03,-1.25E-03
0.004528 ,-4.55E-03,5.80E-04
0.004532 ,4.52E-03,-1.22E-03
0.004536 ,-4.67E-03,1.86E-03
0.004540 ,4.27E-03,-2.01E-03
0.004544 ,-4.76E-03,9.31E-03
0.004548 ,2.03E-02,1.27E-02
0.004552 ,1.13E-02,-5.86E-03
0.004556 ,-3.36E-04,-2.56E-03
0.004560 ,-4.88E-04,3.05E-05
0.004564 ,3.05E-05,3.05E-05
0.004568 ,-1.83E-04,6.10E-05
0.004572 ,-1.83E-04,-6.10E-05
0.004576 ,0.00E+00,1.22E-04
0.004580 ,1.83E-04,-1.22E-04
0.004584 ,1.83E-04,-2.75E-04
0.004588 ,9.16E-05,-6.10E-05
0.004592 ,-9.16E-05,-3.05E-05
0.004596 ,-2.14E-04,9.16E-05
0.004600 ,-1.53E-04,1.53E-04
0.004604 ,-1.53E-04,-4.27E-04
0.004608 ,-6.74E-03,-3.51E-03
0.004612 ,-2.13E-02,8.88E-03
0.004616 ,2.78E-03,1.68E-02
0.004620 ,5.49E-04,-4.03E-03
0.004624 ,2.66E-03,4.21E-03
0.004628 ,-2.44E-03,-4.33E-03
0.004632 ,3.23E-03,3.91E-03
0.004636 ,-3.20E-03,-3.85E-03
0.004640 ,3.57E-03,3.02E-03
0.004644 ,-3.48E-03,-3.14E-03
0.004648 ,4.52E-03,2.81E-03
0.004652 ,-4.49E-03,-2.47E-03
0.004656 ,4.61E-03,1.80E-03
0.004660 ,-4.43E-03,-1.34E-03
0.004664 ,4.91E-03,1.74E-03
0.004668 ,-4.52E-03,-1.01E-03
0.004672 ,9.83E-03,-5.31E-03
0.004676 ,-8.76E-03,-2.19E-02
0.004680 ,-1.28E-02,-1.65E-03
0.004684 ,-1.46E-03,2.32E-03
0.004688 ,2.75E-04,1.53E-04
0.004692 ,0.00E+00,9.16E-05
0.004696 ,0.00E+00,1.83E-04
0.004700 ,-3.05E-05,3.05E-05
0.004704 ,9.16E-05,-9.16E-05
0.004708 ,1.22E-04,6.10E-05
0.004712 ,3.05E-05,9.16E-05
0.004716 ,-1.53E-04,-1.22E-04
0.004720 ,-1.22E-04,-1.22E-04
0.004724 ,1.22E-04,-6.10E-05
0.004728 ,6.10E-05,6.10E-05
0.004732 ,3.05E-05,5.80E-04
0.004736 ,3.57E-03,6.84E-03
0.004740 ,2.23E-02,5.43E-03
0.004744 ,7.23E-03,-1.52E-02
0.004748 ,-2.62E-03,2.87E-03
0.004752 ,-6.10E-05,-4.76E-03
0.004756 ,-1.83E-04,4.85E-03
0.004760 ,-4.88E-04,-5.37E-03
0.004764 ,5.80E-04,4.76E-03
0.004768 ,-1.10E-03,-4.70E-03
0.004772 ,1.59E-03,4.97E-03
0.004776 ,-1.53E-03,-4.15E-03
0.004780 ,1.95E-03,4.49E-03
0.004784 ,-2.38E-03,-4.46E-03
0.004788 ,2.53E-03,3.97E-03
0.004792 ,-3.42E-03,-3.81E-03
0.004796 ,3.23E-03,3.17E-03
0.004800 ,-1.11E-02,-2.20E-03
0.004804 ,-6.20E-03,2.24E-02
0.004808 ,9.13E-03,8.88E-03
0.004812 ,2.11E-03,-9.77E-04
0.004816 ,-1.53E-04,-4.27E-04
0.004820 ,2.75E-04,-6.10E-05
0.004824 ,1.53E-04,-6.10E-05
0.004828 ,-6.10E-05,-2.14E-04
0.004832 ,-1.83E-04,-6.10E-05
0.004836 ,0.00E+00,-1.83E-04
0.004840 ,1.83E-04,-2.44E-04
0.004844 ,1.53E-04,3.05E-05
0.004848 ,1.83E-04,9.16E-05
0.004852 ,3.05E-05,9.16E-05
0.004856 ,-1.22E-04,9.16E-05
0.004860 ,3.36E-04,-4.88E-04
0.004864 ,1.25E-03,-7.75E-03
0.004868 ,-1.52E-02,-1.72E-02
0.004872 ,-1.50E-02,7.93E-03
0.004876 ,4.24E-03,-8.24E-04
0.004880 ,-2.59E-03,3.94E-03
0.004884 ,3.54E-03,-3.66E-03
0.004888 ,-2.81E-03,4.36E-03
0.004892 ,2.38E-03,-4.21E-03
0.004896 ,-1.95E-03,4.49E-03
0.004900 ,1.56E-03,-4.70E-03
0.004904 ,-1.59E-03,4.64E-03
0.004908 ,5.19E-04,-5.28E-03
0.004912 ,-1.01E-03,4.43E-03
0.004916 ,1.53E-04,-5.74E-03
0.004920 ,3.97E-04,4.58E-03
0.004924 ,-8.55E-04,-4.52E-03
0.004928 ,7.72E-03,7.39E-03
0.004932 ,1.76E-02,-1.56E-02
0.004936 ,-2.62E-03,-1.27E-02
0.004940 ,-2.59E-03,-4.88E-04
0.004944 ,0.00E+00,3.97E-04
0.004948 ,0.00E+00,-6.10E-05
0.004952 ,-2.14E-04,-9.16E-05
0.004956 ,-9.16E-05,-2.44E-04
0.004960 ,0.00E+00,-1.83E-04
0.004964 ,-6.10E-05,6.10E-05
0.004968 ,-1.53E-04,1.22E-04
0.004972 ,-1.83E-04,3.05E-05
0.004976 ,1.22E-04,9.16E-05
0.004980 ,-3.05E-05,6.10E-05
0.004984 ,3.05E-05,1.53E-04
0.004988 ,-4.88E-04,2.14E-04
0.004992 ,-5.46E-03,5.52E-03
0.004996 ,2.01E-03,2.27E-02
0.005000 ,1.66E-02,1.83E-03
0.005004 ,-3.78E-03,-2.01E-03
0.005008 ,4.64E-03,-1.28E-03
0.005012 ,-4.91E-03,1.07E-03
0.005016 ,4.49E-03,-1.62E-03
0.005020 ,-4.39E-03,2.90E-03
0.005024 ,4.03E-03,-1.83E-03
0.005028 ,-4.49E-03,3.20E-03
0.005032 ,2.87E-03,-3.08E-03
0.005036 ,-4.09E-03,3.81E-03
0.005040 ,3.11E-03,-3.81E-03
0.005044 ,-2.78E-03,3.85E-03
0.005048 ,2.17E-03,-4.67E-03
0.005052 ,-2.41E-03,4.15E-03
0.005056 ,1.37E-03,-5.10E-03
0.005060 ,-1.71E-03,4.67E-03
0.005064 ,4.88E-04,-5.16E-03
0.005068 ,-8.55E-04,4.82E-03
0.005072 ,6.10E-05,-4.88E-03
0.005076 ,1.83E-04,5.01E-03
0.005080 ,-5.19E-04,-4.61E-03
0.005084 ,1.16E-03,4.85E-03
0.005088 ,-1.43E-03,-4.88E-03
0.005092 ,1.46E-03,4.30E-03
